date,RGDP0000,UMBL0000,MLIA1001,MLIA1002,MLIA1003,MLIA1004,MLIA1000,MLIA0003,MLIA0002,MLIA0004,MLIA0001,MLIA0005,MLIA0000,MLOA2001,MLOA2002,MLOA2003,MLOA2000,MLOA3001,MLOA3002,MLOA3003,MLOA3000,MLOA4001,MLOA4002,MLOA4003,MLOA4000,MLOA7001,MLOA7002,MLOA7003,MLOA7000,MLOA1001,MLOA1002,MLOA1003,MLOA1000,MLOA5001,MLOA5002,MLOA5003,MLOA5000,MLOA6001,MLOA6002,MLOA6003,MLOA6000,MLOA8001,MLOA8002,MLOA8003,MLOA8000,MLOA0001,MLOA0002,MLOA0003,MLOA0000,MLOA9100,MLOA9103,MLOA9102,MLOA9101,MLOA9201,MLOA9300,MLOA9306,MLOA9303,MLOA9309,MLOA9307,MLOA9304,MLOA9305,MLOA9301,MLOA9302,MLOA9308,MLOA9500,MLOA9501,MLOA9503,MLOA9502,MLOA9901,MLOA9700,MLOA9701,MLOA9702,MLOA9703,MLOA9401,MLOAB000,MLOAB001,MLOAB002,MLOAB003,MLOAB004,MLOA9601,MLOA9803,MLOA9801,MLOA9802,MLOAA001,MLOAC001,MLOAAD01,MNPL0001,MNPL0002,MNPL0003,MNPL0004,MNPL0005,MNPL0006,MNPL0007,MNPL0008,MNPL0009,MNPL0010,MNPL0011,MNPL0012,MNPL0000,MNPL1000,MNPL0013,MNPL0014,XBOP0000,XBOP1000,XBOP3101,XBOP3102,XBOP3100,XBOP3301,XBOP3302,XBOP3303,XBOP3304,XBOP3305,XBOP3306,XBOP3307,XBOP3308,XBOP3309,XBOP3310,XBOP3311,XBOP3312,XBOP3313,XBOP3314,XBOP3315,XBOP3316,XBOP3317,XBOP3318,XBOP3319,XBOP3320,XBOP3300,XBOP3401,XBOP3402,XBOP3403,XBOP3404,XBOP3405,XBOP3406,XBOP3407,XBOP3408,XBOP3409,XBOP3410,XBOP3411,XBOP3412,XBOP3413,XBOP3414,XBOP3415,XBOP3416,XBOP3417,XBOP3418,XBOP3419,XBOP3420,XBOP3421,XBOP3422,XBOP3423,XBOP3424,XBOP3425,XBOP3426,XBOP3427,XBOP3428,XBOP3429,XBOP3430,XBOP3431,XBOP3432,XBOP3433,XBOP3434,XBOP3435,XBOP3436,XBOP3437,XBOP3438,XBOP3439,XBOP3440,XBOP3441,XBOP3442,XBOP3443,XBOP3444,XBOP3445,XBOP3446,XBOP3447,XBOP3448,XBOP3449,XBOP3450,XBOP3451,XBOP3452,XBOP3453,XBOP3454,XBOP3455,XBOP3456,XBOP3457,XBOP3458,XBOP3459,XBOP3460,XBOP3461,XBOP3462,XBOP3463,XBOP3464,XBOP3465,XBOP3466,XBOP3467,XBOP3468,XBOP3469,XBOP3470,XBOP3471,XBOP3472,XBOP3473,XBOP3474,XBOP3475,XBOP3476,XBOP3477,XBOP3478,XBOP3479,XBOP3480,XBOP3481,XBOP3482,XBOP3483,XBOP3484,XBOP3485,XBOP3486,XBOP3487,XBOP3488,XBOP3489,XBOP3490,XBOP3491,XBOP3492,XBOP3493,XBOP3494,XBOP3495,XBOP3496,XBOP3497,XBOP3498,XBOP3499,XBOP3500,XBOP3501,XBOP3502,XBOP3503,XBOP3504,XBOP3505,XBOP3506,XBOP3507,XBOP3508,XBOP3509,XBOP3510,XBOP3511,XBOP3512,XBOP3513,XBOP3514,XBOP3515,XBOP3400,XBOP3201,XBOP3202,XBOP3203,XBOP3204,XBOP3205,XBOP3206,XBOP3207,XBOP3208,XBOP3209,XBOP3210,XBOP3211,XBOP3212,XBOP3213,XBOP3214,XBOP3215,XBOP3216,XBOP3217,XBOP3218,XBOP3219,XBOP3220,XBOP3221,XBOP3222,XBOP3223,XBOP3224,XBOP3225,XBOP3226,XBOP3227,XBOP3228,XBOP3229,XBOP3230,XBOP3231,XBOP3232,XBOP3200,XBOP3501,XBOP3502,XBOP3503,XBOP3504,XBOP3505,XBOP3506,XBOP3507,XBOP3508,XBOP3500,XBOP3000,XBOP1101,XBOP1102,XBOP1103,XBOP1100,XBOP1301,XBOP1302,XBOP1303,XBOP1304,XBOP1305,XBOP1306,XBOP1307,XBOP1300,XBOP1401,XBOP1402,XBOP1403,XBOP1404,XBOP1405,XBOP1406,XBOP1407,XBOP1408,XBOP1409,XBOP1410,XBOP1400,XBOP2100,XBOP2200,XBOP2201,XBOP2202,XBOP2203,XBOP2204,XBOP2205,XBOP2206,XBOP2207,XBOP2208,XBOP2209,XBOP2210,XBOP2211,XBOP2212,XBOP2213,XBOP2000,XBOP2001,XBOP2002,XBOP1001,XBOP1105,XBOP1106,XBOP1107,XBOP1309,XBOP1310,XBOP1311,XBOP1312,XBOP1313,XBOP1314,XBOP1315,XBOP1411,XBOP1412,XBOP1413,XBOP1414,XBOP1415,XBOP2214,XBOP1201,XBOP1202,XBOP1203,XBOP1204,XBOP1205,XBOP1206,XBOP1207,XBOP1208,XBOP1209,XBOP1210,XBOP1211,XBOP1212,XBOP1213,XBOP1214,XBOP1215,XBOP1216,XBOP1217,XBOP1218,XBOP1219,XBOP1220,XBOP1221,XBOP1222,XBOP1223,XBOP1224,XBOP1225,XBOP1226,XBOP1227,XBOP1228,XBOP1229,XBOP1230,XBOP1231,XBOP1232,XBOP1233,XBOP1234,XBOP1235,XBOP1236,XBOP1237,XBOP1238,XBOP4000,XBOP1200,XBOP1240,XBOP1241,XBOP1242,XBOP1243,XBOP1244,XBOP1245,XBOP1246,XBOP1247,XBOP1248,XBOP1249,XBOP1250,XBOP1251,XBOP1252,XBOP1253,XBOP1254,XBOP1255,XBOP1256,XBOP1257,XBOP1258,XBOP1259,XBOP1260,XBOP1261,XBOP1262,XBOP1263,XBOP1264,XBOP1265,XBOP1266,XBOP1267,XBOP1268,XBOP1269,XBOP1270,XBOP1271,XBOP1272,XBOP1273,XBOP1274,XBOP1275,XBOP1276,XBOP1277,XBOP1278,XBOP1279,XBOP1280,XBOP1281,XBOP1282,XBOP1283,XBOP1002,XBOP1108,XBOP1109,XBOP1110,XBOP1316,XBOP1317,XBOP1318,XBOP1319,XBOP1320,XBOP1321,XBOP1322,XBOP1323,XBOP1324,XBOP1416,XBOP1417,XBOP1418,XBOP1419,XBOP1420,XBOP1421,XBOP1422,XBOP1423,XBOP2215,XBOP2216,XBOP1284,XBOP1285,XBOP1286,XBOP1287,XBOP1288,XBOP1289,XBOP1290,XBOP1291,XBOP1292,XBOP1293,XBOP1294,XBOP1295,XBOP1296,XBOP1297,XBOP1298,XBOP1299,XBOP1300,XBOP1301,XBOP1302,XBOP1303,XBOP1304,XBOP1305,XBOP1306,XBOP1307,XBOP1308,XBOP1309,XBOP1310,XBOP1311,XBOP1312,XBOP1313,XBOP1314,XBOP1315,XBOP1316,XBOP1317,MBOJ0001,MBOJ0002,FCGD1000,FCGD2000,FCGD0000,FCGD1101,FCGD1102,FCGD1103,FCGD1104,FCGD1105,FCGD1201,FCGD1202,FCGD1203,FCGD1204,FCGD1205,FCGD2101,FCGD2102,FCGD2103,FCGD2104,FCGD2105,FCGD2106,FCGD2201,FCGD2202,FCGD2203,FCGD2204,FCGD2205,FCGD2206,FCGF1000,FCGF0000,FCGE1302,FCGE1301,FCGE1300,FCGE2001,FCGF2004,FCGE2000,FCGE1202,FCGE1201,FCGE1200,FCGR0003,FCGF2002,FCGF2000,FCGF1005,FCGF1004,FCGF2001,FCGF1006,FCGF1003,FCGR0002,FCGR0001,FCGR0000,FCGF2003,FCGF1002,FCGF1001,FCGF3000,FCGB0000,FCGR0004,FCGR0005,FCGE0000,FCGE1000,FCGE1100,FCGB1000,FCGB2000,FCGF4000,RCPI0000,MDEP0001,MDEP0002,MDEP0003,MDDR0101,MDDR0103,MDDR0104,MDDR0105,MDDR0102,MDDR0100,MDDR0200,MDDR0300,MDDR0000,MFXR0101,MFXR0103,MFXR0104,MFXR0105,MFXR0102,MFXR0100,MFXR0200,MFXR0300,MFXR0000,XEXD1101,XEXD1102,XEXD1103,XEXD1104,XEXD1105,XEXD1100,XEXD1201,XEXD1202,XEXD1203,XEXD1204,XEXD1205,XEXD1200,XEXD1000,XEXD2101,XEXD2102,XEXD2103,XEXD2104,XEXD2105,XEXD2106,XEXD2100,XEXD2201,XEXD2202,XEXD2203,XEXD2204,XEXD2205,XEXD2200,XEXD2000,XEXD3101,XEXD3102,XEXD3100,XEXD3000,XEXD4101,XEXD4102,XEXD4103,XEXD4104,XEXD4105,XEXD4106,XEXD4100,XEXD4201,XEXD4202,XEXD4203,XEXD4204,XEXD4205,XEXD4200,XEXD4000,XEXD5101,XEXD5102,XEXD5103,XEXD5104,XEXD5105,XEXD5100,XEXD5201,XEXD5202,XEXD5203,XEXD5204,XEXD5205,XEXD5200,XEXD5000,XEXD6100,XEXD6200,XEXD6000,XEXD7111,XEXD7112,XEXD7110,XEXD7100,XEXD7201,XEXD7202,XEXD7203,XEXD7204,XEXD7205,XEXD7200,XEXD7301,XEXD7302,XEXD7303,XEXD7304,XEXD7305,XEXD7300,XEXD7000,XEXD8111,XEXD8112,XEXD8110,XEXD8100,XEXD8221,XEXD8222,XEXD8220,XEXD8231,XEXD8232,XEXD8230,XEXD8210,XEXD8200,XEXD8301,XEXD8302,XEXD8303,XEXD8304,XEXD8305,XEXD8306,XEXD8300,XEXD8401,XEXD8402,XEXD8403,XEXD8404,XEXD8405,XEXD8400,XEXD8000,XEXD0010,XEXD0020,XEXD0000,MXRT0101,MXRT0102,MXRT0201,MXRT0202,RGDP0001,RGDP0002,RGDP0003,RGDP0004,RGDP0005,RGDP0006,RGDP0007,RGDP0008,RGDP0009,RGDP0010,RGDP0011,RGDP0012,RGDP0014,RGDP0015,RGDP0016,RGDP0013,FFIN1001,FFIN1002,FFIN1000,FFIN2000,FFIN0000,FEXP1001,FEXP2000,FEXP1002,FEXP1000,FREV0002,FREV1200,FREV2000,FREV1000,FREV1102,FREV1101,FREV0000,FREV1100,FREV0001,FBAL0000,FEXP0002,FEXP0001,FEXP0000,FBAL1000,XIIP1310,XIIP1320,XIIP1331,XIIP1332,XIIP1330,XIIP1300,XIIP1100,XIIP1411,XIIP1412,XIIP1413,XIIP1415,XIIP1416,XIIP1417,XIIP1418,XIIP1419,XIIP1414,XIIP1420,XIIP1421,XIIP1410,XIIP1431,XIIP1432,XIIP1433,XIIP1434,XIIP1435,XIIP1436,XIIP1430,XIIP1472,XIIP1471,XIIP1470,XIIP1461,XIIP1462,XIIP1463,XIIP1464,XIIP1465,XIIP1466,XIIP1460,XIIP1441,XIIP1442,XIIP1444,XIIP1445,XIIP1446,XIIP1447,XIIP1448,XIIP1449,XIIP1443,XIIP1450,XIIP1451,XIIP1440,XIIP1400,XIIP1211,XIIP1212,XIIP1213,XIIP1214,XIIP1215,XIIP1216,XIIP1210,XIIP1221,XIIP1222,XIIP1220,XIIP1200,XIIP1510,XIIP1532,XIIP1533,XIIP1531,XIIP1535,XIIP1534,XIIP1530,XIIP1520,XIIP1500,XIIP1000,XIIP2100,XIIP2310,XIIP2320,XIIP2300,XIIP2411,XIIP2412,XIIP2413,XIIP2410,XIIP2422,XIIP2421,XIIP2423,XIIP2424,XIIP2425,XIIP2426,XIIP2427,XIIP2429,XIIP2430,XIIP2431,XIIP2432,XIIP2433,XIIP2428,XIIP2434,XIIP2435,XIIP2420,XIIP2461,XIIP2462,XIIP2463,XIIP2464,XIIP2460,XIIP2451,XIIP2452,XIIP2453,XIIP2454,XIIP2455,XIIP2456,XIIP2450,XIIP2470,XIIP2441,XIIP2442,XIIP2443,XIIP2444,XIIP2445,XIIP2446,XIIP2440,XIIP2400,XIIP2211,XIIP2212,XIIP2213,XIIP2214,XIIP2215,XIIP2216,XIIP2217,XIIP2218,XIIP2219,XIIP2220,XIIP2221,XIIP2210,XIIP2221,XIIP2223,XIIP2224,XIIP2222,XIIP2220,XIIP2200,XIIP2000,XIIP0000,MRES0202,MRES0203,MRES0204,MRES0201,MRES0200,MRES0301,MRES0302,MRES0300,MRES0000,MRES0101,MRES0102,MFXI0001,MFXI0002,MFXI0003,MFXI0004,MFXI0005,MFXI0006,MFXI0007,MFXI0008,MDCR0002,MDCR0003,MDCR0004,MDCR0001,MDCR0006,MDCR0005,MDCR0000,MFXR0002,MFXR0003,MFXR0004,MFXR0001,MFXR0006,MFXR0005,MFXR0000,MMMR0106,MMMR0105,MMMR0102,MMMR0101,MMMR0104,MMMR0103,MMMR0204,MMMR0203,MMMR0202,MMMR0201,LLAB0000,LEMP0000,LUNP0000,LUNR0000,MMBA0201,MMBA0203,MMBA0202,MMBA0102,MMBA0103,MMBA0104,MMBA0105,MMBA0101,MMBA0000,XMIM0000,XMEX0000,MMSU0101,MMSU0102,MMSU0302,MMSU0201,MMSU0202,MMSU0402,MMSU0301,MMSU0302,MMSU0303,MMSU0300,MMSU0301,MMSU0401,MPAY0003,MPAY0001,MPAY0002,MIPR0000,MTBR0002,MTBR0003,MTBR0004,MTBR0005,MTBR0001,XEMP0001,XIMP0001,XOIL0000,XEMP0002,XIMP0002,XFED0004,XFED0001,XFED0002,XFED0006,XFED0003,XFED0005,UGTR0014,UGTR0015,UGTR0029,UGTR0009,UGTR0040,UGTR0011,UGTR0033,UGTR0003,UGTR0030,UGTR0036,UGTR0024,UGTR0012,UGTR0002,UGTR0023,UGTR0035,UGTR0005,UGTR0031,UGTR0027,UGTR0034,UGTR0019,UGTR0008,UGTR0020,UGTR0018,UGTR0032,UGTR0010,UGTR0013,UGTR0016,UGTR0038,UGTR0025,UGTR0028,UGTR0004,UGTR0039,UGTR0026,UGTR0017,UGTR0037,UGTR0022,UGTR0007,UGTR0021,UGTR0006,UGTR0001,REXC0001,REXC0002,XEMP0003,XIMP0003,XEMP0004,XIMP0004,UGTR0000
2015-02-01,,54304.08041346073,31890.278,135559.643,249451.351,116008.373,532909.645,52036.644,1501.182,14318.718,3973.262,232158.839,836898.29,25267.614,4807.118,1815.546,31890.278,1095.253,230.365,6.402,1332.02,12939.319,5318.941,24647.513,42905.773,20671.031,4565.511,15637.398,40873.94,68402.718,42082.691,32731.082,143216.49099999998,23415.412,174960.225,33959.735,232335.37200000003,6911.971,8184.82,1334.622,16431.413,2123.939,14108.798,12801.08,29033.817000000003,160827.257,254258.469,122933.378,538019.104,8733.823,7274.232,1035.475,424.116,782.499,13860.619,247.325,6340.865,384.345,151.285,669.65,167.251,503.379,569.419,4827.1,24693.155,22750.259,1863.411,79.485,4000.984,12596.441,5993.293,219.143,6384.005,8170.016,29716.267,3788.389,0.0,25522.918,404.96,48189.217,0.0,29372.62,2118.091,21180.485,167475.275,13836.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194830.59575066,339367.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802902.5529999998,879665.443,356516.22075066,3.706628013679702,3.95315746661788,5.164190116449626,4.80369282033169,1.4627252332062806,3.972698295116176,1.2450698420052038,0.8778713604650438,1.7266173799373838,1.2472386814166811,1.5502893616643891,1.811036194683447,2.64672891791997,2.3175345183766094,2.030861038596966,0.4250543748070234,0.2588822134552128,0.8560193630077256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0086602742599465,0.0086658529430753,115.469784210526,115.39545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.73375313,187.94579472,261.07792333000003,,2301.7574711800003,358.08,22.5,380.58,1921.1774711800003,24.487282575617343,17.13107409706304,3.9375,19.0,16.742214211807518,0.0,7.16439,7.0,5.164190116449626,5.75,16.01289536284639,9.72527651837465,25.52100905229108,12.839279324474507,14.55126490524492,9.8197400422482,16.742214211807518,8.554801665049485,6.722896889148532,17.141073394088505,6.796,6.211028630753122,,7.212872866071285,2.9038461538461537,4.3076923076923075,6.69,6.720000000000001,3.5588235294117645,5.0588235294117645,,,,,,,,,244861.229,204375.129,40486.1,153381.3441626488,-24211.10686241,-39729.45849999999,-190528.0916,-101087.3127997612,103287.8162002388,387.4553409797184,96.29207114423338,60569.050421930006,70778.109,131347.15942193,116408.706982,32772.721982,280528.58838593,29911.2,108811.866,35249.173,173972.239,161258.35942193,454500.82738593,24263.0,1317335.0,242.0,5.75,6.41687,6.87957,7.16439,,,8608355.0,25555067.0,58.0955,83369098.0,34693968.0,1.2499,1.1350263157894738,1.5329263157894737,,,4854.255789473685,23.0,4.0,33.0,0.0,0.0,0.0,61.0,46.0,14.0,9.0,20.0,20.0,39.0,0.0,0.0,60.0,41.0,49.0,60.0,20.0,0.0,0.0,44.0,40.0,18.0,29.0,65.0,55.0,47.0,45.0,42.0,22.0,44.0,16.0,33.0,45.0,25.0,10.0,16.0,9.0,,,,,137.776543,25.294407,27.6
