date,ntl_mean,ntl_sum
2012-06-08,1.8016717564996518,97468.64035487466
2012-06-09,1.7008542025415003,92014.51150329263
2012-06-10,1.4661631101337507,79317.95809512578
2012-06-11,1.4849028468603975,80331.75911230064
2012-06-12,1.6278213272312778,88063.5059818849
2012-06-13,2.007125127977189,108583.46229843795
2012-06-14,1.8381416762291098,99441.62654231861
2012-06-15,1.73297222533947,93752.06441863999
2012-06-16,1.6670875838661816,90187.77119957656
2012-06-17,1.708927265434422,92451.2561327368
2012-06-18,1.708927265434422,92451.2561327368
2012-06-19,1.7092382681423437,92468.08106823266
2012-06-20,1.7089433795598878,92452.12789081037
2012-06-23,1.7041005258519504,92190.13434806466
2012-06-24,2.1905491139239293,118506.51651417065
2012-06-25,1.7772465797764763,96147.26271932758
2012-06-26,1.7578621485701575,95098.58437549695
2012-06-27,1.3974670190729428,75601.56826482713
2012-06-28,1.5809873545435247,85529.83489345014
2012-06-29,1.844448817468338,99782.83657621962
2012-06-30,2.150347635557903,116331.656736047
2012-07-01,1.3655982315628683,73877.49872931962
2012-07-02,1.1801047588421976,63842.487348604045
2012-07-03,1.0114099132117156,54716.264894840606
2012-07-04,1.131812527792663,61229.92594105528
2012-07-05,1.6681783008793678,90246.77789927291
2012-07-06,1.3965979523531242,75554.55262435167
2012-07-07,1.2580623050817688,68059.91264261861
2012-07-08,1.4713211070520507,79597.00057040888
2012-07-09,1.7148103010189004,92769.5224748215
2012-07-10,1.7438476606726883,94340.41459473176
2012-07-11,1.9037358567840932,102990.20611616266
2012-07-12,1.6664994335305352,90155.95285456843
2012-07-13,1.4417698130148728,77998.30511429161
2012-07-14,1.5121087618857332,81803.57190925628
2012-07-15,2.116245302476142,114486.75461865682
2012-07-16,1.714659854873273,92761.3834887892
2012-07-17,1.7027973932911105,92119.63617965579
2012-07-18,1.4967719345573398,80973.86488761753
2012-07-19,1.539232779908558,83270.95416027308
2012-07-20,1.6093994483210643,87066.90075472125
2012-07-21,1.949441346733721,105462.82741694758
2012-07-22,1.6297948258406159,88170.27028315148
2012-07-23,1.449169329941204,78398.6115804892
2012-07-24,1.4321764765895066,77479.31520701572
2012-07-25,1.561775171097707,84490.47498121485
2012-07-26,2.1478827567912844,116198.3092596517
2012-07-27,2.084620857207328,112775.90375405923
2012-07-28,1.5416694477429251,83402.77545344451
2012-07-29,1.4205571517619027,76850.72135316717
2012-07-30,1.3388530896026924,72430.61329441606
2012-07-31,1.5581640168393622,84295.11514699266
2012-08-01,1.444523392084257,78147.27098836622
2012-08-02,1.1627736436844651,62904.89134968587
2012-08-03,1.595974011130244,86340.59802813508
2012-08-04,1.082976417495303,58587.941210078396
2012-08-05,1.5405540236097006,83342.4321232612
2012-08-06,1.648718272259065,89194.00981094316
2012-08-07,1.648718272259065,89194.00981094316
2012-08-08,1.648718272259065,89194.00981094316
2012-08-09,1.5593653774617997,84360.1075553059
2012-08-10,1.648718272259065,89194.00981094316
2012-08-11,1.6487200427899231,89194.10559489205
2012-08-12,1.6786741635406541,90814.59357338585
2012-08-13,1.4256951904257322,77128.68410684168
2012-08-14,1.3960506435256523,75524.94376409426
2012-08-15,1.5796810284852718,85459.16396002471
2012-08-16,2.0073061001148873,108593.25271011528
2012-08-17,1.6880413189357175,91321.34731310338
2012-08-18,1.725333602524932,93338.8225629963
2012-08-19,1.5242998767863831,82463.09903426655
2012-08-20,1.321729061030926,71504.22047271207
2012-08-21,1.7212520164818683,93118.0128396526
2012-08-22,2.6056428261274913,140962.67125067115
2012-08-23,1.7650942570327617,95489.83421121538
2012-08-24,1.6821268144933,91001.37853727303
2012-08-25,1.6791453354119388,90840.08350045048
2012-08-26,1.681306961272554,90957.0252978839
2012-08-27,1.6832923228011776,91064.43137122091
2012-08-28,1.6402974347067532,88738.45092020064
2012-08-29,1.3707928179759854,74158.52065968284
2012-08-30,1.5232560923039717,82406.63133755256
2012-08-31,1.0181179014488428,55079.16035048095
2012-09-01,1.3509657263468153,73085.89482963637
2012-09-02,1.5404312746466764,83335.79152711054
2012-09-03,1.4283751948261538,77273.6696649001
2012-09-04,1.1456650637401575,61979.33428327878
2012-09-05,1.373069803007927,74281.70327292584
2012-09-06,1.5367034679315403,83134.1209116284
2012-09-07,2.0238893988457822,109490.39258815796
2012-09-08,1.6652407407890006,90087.85883594415
2012-09-09,1.5811823706857153,85540.38507172652
2012-09-10,1.4778054826230904,79947.79880442657
2012-09-11,1.5979233495201912,86446.05528569283
2012-09-12,2.361097046235631,127732.9891043014
2012-09-13,2.339785990902697,126580.082321845
2012-09-14,1.4614787231069275,79064.53744136167
2012-09-15,1.3246076843579953,71659.95111608319
2012-09-16,1.6676944387669457,90220.60144285299
2012-09-17,1.8261899295034896,98795.04899620928
2012-09-18,2.169725418988586,117379.97544186353
2012-09-19,1.6669454555691674,90180.08220083639
2012-09-20,1.6266448789490218,87999.86130626313
2012-09-21,1.6737204231423382,90546.60117157735
2012-09-22,1.682444131569586,91018.54507378303
2012-09-23,2.2957519721998705,124197.8859440408
2012-09-24,1.7848865591395453,96560.57796289027
2012-09-25,1.5495880229451666,83831.16245331056
2012-09-26,1.63607364353962,88509.9480418499
2012-09-27,1.5375424107260485,83179.5068778685
2012-09-28,1.6191671041694784,87595.32116846461
2012-09-29,1.6945910492685419,91675.68117437884
2012-09-30,1.6907721090284162,91469.08032632829
2012-10-01,1.6945910492685419,91675.68117437884
2012-10-02,1.6945910492685419,91675.68117437884
2012-10-03,1.473641737474552,79722.5443556358
2012-10-04,1.6570619629854118,89645.39513554779
2012-10-05,1.3005011282837788,70355.81053902415
2012-10-06,1.2353592864928327,66831.70203997576
2012-10-07,1.20929128095609,65421.44900844352
2012-10-08,1.755605279231412,94976.49000114016
2012-10-09,1.844049276627852,99761.22181629017
2012-10-10,1.678342870283239,90796.67093945295
2012-10-11,1.6936642693384911,91625.54330694303
2012-10-12,1.5885453050070824,85938.71245557815
2012-10-13,1.5310091423454693,82826.06359174754
2012-10-14,2.10760664880946,114019.41209394298
2012-10-15,1.9605765872922252,106065.23279592209
2012-10-16,1.4756007201621326,79828.52336005121
2012-10-17,1.4017546799640335,75833.52643137425
2012-10-18,1.482970508783714,80227.22155469014
2012-10-19,1.7740833215876581,95976.13361457072
2012-10-20,2.1351069467763484,115507.15071365368
2012-10-21,1.6000972186059614,86563.6594293639
2012-10-22,1.674666721220857,90597.79495132715
2012-10-23,1.6750905159273124,90620.72182115167
2012-10-24,1.6750905159273124,90620.72182115167
2012-10-25,1.6750905159273124,90620.72182115167
2012-10-26,1.4734941149509009,79714.55812472879
2012-10-27,1.1078842659621677,59935.43090428731
2012-10-28,1.005445345607152,54393.58775200132
2012-10-29,1.095240124275574,59251.395483184286
2012-10-30,1.6107218532773089,87138.44154044913
2012-10-31,1.4351423006660724,77639.76332373385
2012-11-01,1.5244427539867316,82470.82854792819
2012-11-02,1.6175853451065334,87509.74958491835
2012-11-03,1.17611851807788,63626.83570949522
2012-11-04,1.530816719140459,82815.65368877968
2012-11-05,1.8517269987926042,100176.57890768109
2012-11-06,1.5540858086963487,84074.48816466377
2012-11-07,1.6790278536952672,90833.72785706026
2012-11-08,1.6489501064580427,89206.55180927366
2012-11-09,1.6117937964420144,87196.43259371654
2012-11-10,2.130449302103346,115255.17679448891
2012-11-11,1.7609169355700063,95263.84529740177
2012-11-12,1.3834751656850477,74844.6229883954
2012-11-13,1.4071115002949324,76123.32505445555
2012-11-14,1.8911839591399449,102311.16100551188
2012-11-15,2.2169292753653624,119933.65686799074
2012-11-16,1.6986990723548292,91897.9211153239
2012-11-17,1.6835106921753975,91076.24493599683
2012-11-18,1.3978877123616047,75624.32735105045
2012-11-19,1.615534324488589,87398.79142050818
2012-11-20,1.9211915082582665,103934.53940526396
2012-11-21,2.11088512722986,114196.77449800819
2012-11-23,1.4106163899549466,76312.93608017266
2012-11-24,1.4285982848186418,77285.7386104037
2012-11-25,1.5743326024256226,85169.81945862375
2012-11-26,1.8598635616763768,100616.75882313031
2012-11-27,1.6700552314694836,90348.31796726759
2012-11-28,1.7103868601287837,92530.21874610707
2012-11-29,1.644785929210942,88981.27398438274
2012-11-30,1.4415633977715918,77987.13825604535
2012-12-01,1.7541750531372804,94899.11619967374
2012-12-02,1.4821805058910207,80184.48318819833
2012-12-03,1.3771042067176735,74499.96047921941
2012-12-04,1.3634411208918849,73760.80119913007
2012-12-05,1.4110251016612099,76335.0469747698
2012-12-06,1.7123099405499396,92634.25547381118
2012-12-07,1.8812005183552127,101771.06684249865
2012-12-08,1.6895437791076113,91402.62890594266
2012-12-09,1.437371528714589,77760.36233193055
2012-12-10,1.3220039545961517,71519.09193969722
2012-12-11,1.6963459036350634,91770.61704075329
2012-12-12,2.613066398008956,141364.2790658865
2012-12-13,2.1052533391863864,113892.10039664432
2012-12-14,1.2743594132941083,68941.56989979796
2012-12-15,1.4456054668586484,78205.81015158602
2012-12-16,1.6562266862566606,89600.20749979909
2012-12-17,2.163216683492188,117027.85936024388
2012-12-18,1.8545278299994679,100328.10107514121
2012-12-19,1.437154736652366,77748.63409815636
2012-12-20,1.269407615972043,68673.68261647156
2012-12-21,1.3992472111236374,75697.87487457765
2012-12-22,1.9331480448168203,104581.37607654516
2012-12-23,2.109929483302072,114145.07511715879
2012-12-24,1.634742937388917,88437.95816980302
2012-12-25,1.256461095129032,67973.2887853855
2012-12-26,1.1973483361190624,64775.34763570516
2012-12-27,1.3415306850178288,72575.46852877951
2012-12-28,1.7014683111795221,92047.73416650097
2012-12-29,1.3916603721072591,75287.43447063061
2012-12-30,1.167984807246058,63186.81008720448
2013-01-01,1.55511517083249,84130.17562686687
2013-01-02,1.8802171171997135,101717.8658233873
2013-01-03,1.6767249616744189,90709.14370162439
2013-01-04,1.3471313285996038,72878.45774590997
2013-01-05,1.3696671206879183,74097.6215620957
2013-01-06,1.5234496654250298,82417.10344982869
2013-01-07,1.919411867940404,103838.26264370792
2013-01-08,2.246097031468782,121511.60330542963
2013-01-09,1.5015931973224652,81234.69038194805
2013-01-10,1.4604373809501106,79008.20187202003
2013-01-11,1.3862513473022864,74994.81163770639
2013-01-12,1.7869881156762404,96674.27006996893
2013-01-13,2.4181930418243223,130821.82536965402
2013-01-14,1.672142029659429,90461.21166254545
2013-01-15,1.2975113135361922,70194.06455099446
2013-01-16,1.2244191112111513,66239.84949741207
2013-01-17,1.521044525699684,82286.98779582721
2013-01-18,2.0895875221759845,113044.5953621986
2013-01-19,2.0256183273983637,109583.92589392408
2013-01-20,1.4839346160244433,80279.37879230636
2013-01-21,1.2401908292839783,67093.08367343394
2013-01-22,1.312318448078841,70995.11572261722
2013-01-23,1.5998883801680914,86552.36147871357
2013-01-24,1.5769513889903315,85311.49319298794
2013-01-25,1.257796075955243,68045.50991310268
2013-01-26,1.1094474392393479,60019.997015409484
2013-01-27,1.0524090819659184,56934.27892527422
2013-01-28,1.2601130016944015,68170.85327866543
2013-01-29,1.5325238487326693,82908.00769258868
2013-01-30,1.4899812202816973,80606.49403601955
2013-01-31,1.2472336899071648,67474.09539028771
2013-02-01,1.1896628607727129,64359.571104942996
2013-02-02,1.5017270690769042,81241.93270999144
2013-02-03,1.834369350781372,99237.54750792145
2013-02-04,1.8384770664606689,99459.77081845573
2013-02-05,1.3390456588106472,72441.0310959972
2013-02-06,1.2688450822138044,68643.2501026846
2013-02-07,1.477152271424588,79912.46073179878
2013-02-08,1.8216943415539413,98551.84218372667
2013-02-09,2.1808063456646716,117979.44249411307
2013-02-10,1.5895581872435558,85993.50837168912
2013-02-11,1.3124742376635716,71003.54378336156
2013-02-12,1.2541410963234672,67847.77917000325
2013-02-13,1.6329214751744705,88339.41888546367
2013-02-14,2.2860205231666098,123671.42428279042
2013-02-15,1.803188996575066,97550.7215257145
2013-02-16,1.408053841799037,76174.3047874861
2013-02-17,1.57468635312177,85188.95701753465
2013-02-18,1.553294641828381,84031.68682827358
2013-02-19,1.7279316402181797,93479.3738041633
2013-02-20,1.8956591491237025,102553.26430844318
2013-02-21,1.3175555471459273,71278.43754504752
2013-02-22,1.1830751927510235,64003.18485263761
2013-02-23,1.1879163025814345,64265.08405335303
2013-02-24,1.487014897918607,80446.01896249873
2013-02-25,1.5427469278013812,83461.06604712692
2013-02-26,1.1921787955228178,64495.68065898892
2013-02-27,1.1627114252357442,62901.525393828524
2013-02-28,1.11575920557737,60361.45726253014
2013-03-01,1.5729684989684831,85096.02282569597
2013-03-02,1.554251283992093,84083.44021268823
2013-03-03,1.6198114574695022,87630.1800376426
2013-03-04,1.5478816538148028,83738.84958972702
2013-03-05,1.4810071479333131,80121.0056960443
2013-03-06,1.5342927328590459,83003.70255494153
2013-03-07,1.8267059311257414,98822.96416797148
2013-03-08,1.9222528839496218,103991.95876879059
2013-03-09,1.5406787568735332,83349.18006810127
2013-03-10,1.3276658352260455,71825.39401989384
2013-03-11,1.560648309896705,84429.51291710185
2013-03-12,2.047611744273057,110773.7477534281
2013-03-13,2.2673824114918024,122663.12107929503
2013-03-14,1.6245371548046124,87885.83553777472
2013-03-15,1.426786193969862,77187.70630757557
2013-03-16,1.3531173016769695,73202.29290342238
2013-03-17,1.8233461391943204,98641.20278427354
2013-03-18,2.5226817759451783,136474.5613968582
2013-03-19,1.95563315135429,105797.79785511573
2013-03-20,1.4396425765353416,77883.22374798544
2013-03-21,1.5494146876762016,83821.78518859483
2013-03-22,1.509601134850938,81667.91179430089
2013-03-23,1.8856714755879909,102012.94115783472
2013-03-24,1.6702910631207788,90361.07622377102
2013-03-25,1.366999366258899,73953.29871524018
2013-03-26,1.2391731255963714,67038.0269216381
2013-03-27,1.2089378082318318,65402.326487533865
2013-03-28,1.5074255285711702,81550.21367017174
2013-03-29,1.6791698862267215,90841.4116749794
2013-03-30,1.5309762373594038,82824.28346490639
2013-03-31,1.2235027547968012,66190.27553175215
2013-04-01,1.5051462585517492,81426.90744139109
2013-04-02,1.613909096930766,87310.86823485751
2013-04-03,2.307114992362744,124812.61397183208
2013-04-04,1.8832311556041728,101880.92228703015
2013-04-05,1.5282888039653468,82678.8960057213
2013-04-06,1.6952128727257156,91709.3212015885
2013-04-07,1.7460639687747825,94460.31464674696
2013-04-08,2.371097622637119,128274.0102870455
2013-04-09,2.223023256339571,120263.33514471445
2013-04-10,1.6851869066730099,91166.92646410316
2013-04-11,1.386432363927187,75004.60445609689
2013-04-12,1.6777672466681786,90765.53027750179
2013-04-13,2.152536360767051,116450.06458113668
2013-04-14,2.535797644495073,137184.11676953896
2013-04-15,1.7787317898617567,96227.61109973118
2013-04-16,1.555450176588684,84148.29910327122
2013-04-17,1.4730381562493093,79689.89121493138
2013-04-18,1.9766881262358171,106936.85094123147
2013-04-19,2.5493575659743066,137917.694961644
2013-04-20,1.9445248518509801,105196.84996028617
2013-04-21,1.5362198326580805,83107.9567269695
2013-04-22,1.353653606792262,73231.30647385458
2013-04-23,1.3125909216512042,71009.85627040849
2013-04-24,1.5350843218853627,83046.52672967623
2013-04-25,1.359572682558654,73551.52255374062
2013-04-26,1.1278186956815957,61013.86361767864
2013-04-27,1.2093255793491076,65423.30451720737
2013-04-28,1.2855481681789889,69546.87035031512
2013-04-29,1.612874372513079,87254.89067858506
2013-04-30,1.804925274607831,97644.65243100905
2013-05-01,1.7630897936218337,95381.39474514758
2013-05-02,1.5459807724495922,83636.01380875049
2013-05-03,1.7346253074574352,93841.49450813979
2013-05-04,1.8365510243284615,99355.57386514544
2013-05-05,2.8344540591219562,153341.1301444387
2013-05-06,1.8943250207147644,102481.08929564804
2013-05-07,1.561418819011765,84471.19668971747
2013-05-08,1.4997017101218004,81132.36281587929
2013-05-09,1.7377861972799982,94012.49548665062
2013-05-10,2.2917422440031823,123980.96365832817
2013-05-11,2.295967325606279,124209.53634797409
2013-05-12,1.6399798892307162,88721.27202749252
2013-05-13,1.411113982121521,76339.85531879216
2013-05-14,1.733765387071691,93794.9736751914
2013-05-15,2.1283736653099803,115142.88691960461
2013-05-16,2.3301456826984417,126058.55128830299
2013-05-17,1.6261982022172807,87975.69654175267
2013-05-18,1.3709844422466697,74168.88734110259
2013-05-19,1.4941076173553514,80829.72799130715
2013-05-20,1.5503964076527263,83874.89525760485
2013-05-21,1.9691218417243455,106527.52251544537
2013-05-22,1.6505368641402716,89292.39381312455
2013-05-23,1.3114606910757385,70948.71192650638
2013-05-24,1.4446682914337219,78155.10989827292
2013-05-25,1.061765230927236,57440.43722793255
2013-05-26,1.3176439875786419,71283.22208401695
2013-05-27,1.346294214183742,72833.17069312626
2013-05-28,1.5151569023456883,81968.47325999939
2013-05-29,1.7013603763625185,92041.89500083588
2013-05-30,1.7013668173415863,92042.24345136248
2013-05-31,1.7013668173415863,92042.24345136248
2013-06-01,2.0019883641150376,108305.56851025941
2013-06-02,1.7091352772779516,92462.5093654599
2013-06-03,1.701753422684397,92063.1584138032
2013-06-04,1.7079072580879813,92396.0747553017
2013-06-05,1.6735253989868035,90536.05055978708
2013-06-06,1.7052127086790214,92250.30232682638
2013-06-07,1.7048572170985734,92231.07058781572
2013-06-08,1.5953384043921905,86306.21233921312
2013-06-09,1.5407335388575787,83352.14371865615
2013-06-10,1.7140391536960997,92727.8041758053
2013-06-11,2.698498821394784,145986.08773863642
2013-06-12,2.1924690656195187,118610.38398095034
2013-06-13,1.5553212253161892,84141.32296838053
2013-06-14,1.7246786143310748,93303.38835669681
2013-06-15,1.5804692842670196,85501.80780956149
2013-06-16,1.7163755216209051,92854.19934416935
2013-06-17,1.7289978387342972,93537.05407768674
2013-06-18,1.7356676764909642,93897.88563048467
2013-06-19,1.5503566512691092,83872.74447700754
2013-06-20,1.4208709552699768,76867.69780915047
2013-06-21,1.3266107382180357,71768.31432685751
2013-06-22,1.4311229446803369,77422.32018426154
2013-06-23,1.228239319046479,66446.51892109547
2013-06-24,1.472885511564179,79681.63329011052
2013-06-25,1.1834541319769893,64023.68508582315
2013-06-26,1.6633281906667574,89984.39178688091
2013-06-27,1.7030396506737298,92132.74206179811
2013-06-28,1.6849031707852753,91151.5766363126
2013-06-29,1.4483736537903915,78355.5662964064
2013-06-30,1.6894956688497014,91400.0261891
2013-07-01,1.603362948757559,86740.33216483518
2013-07-02,1.6894956688497014,91400.0261891
2013-07-03,1.721681345340775,93141.23910159059
2013-07-04,1.6892435458738055,91386.386588227
2013-07-05,1.6854442292111165,91180.84735609218
2013-07-06,1.5061542274229907,81481.43754935637
2013-07-07,2.000557116632531,108228.1394527033
2013-07-08,2.569451137780818,139004.73710280447
2013-07-09,1.708353914872249,92420.2384406738
2013-07-10,1.471453742947627,79604.17603972368
2013-07-11,1.3973664103770183,75596.12543498632
2013-07-12,1.6762706201512043,90684.56427956
2013-07-13,1.9253175868593655,104157.75613150481
2013-07-14,1.8876144636519303,102118.05486910578
2013-07-15,1.5348269988881054,83032.60581284761
2013-07-16,1.4519446288914555,78548.75247839885
2013-07-17,1.6233704915523117,87822.72022248851
2013-07-18,1.666356414472716,90148.21566655947
2013-07-19,2.048537287107257,110823.81869521551
2013-07-20,1.656540126258061,89617.16429043484
2013-07-21,1.3152133113375082,71151.72493004786
2013-07-22,0.9929096257189449,53715.4178417692
2013-07-23,1.1864702498355804,64186.854045855056
2013-07-24,1.4859854218824127,80390.32533841665
2013-07-25,1.3754743145638912,74411.78494359195
2013-07-26,1.142025737194314,61782.450356475194
2013-07-27,1.3687011826596558,74045.36528070472
2013-07-28,1.702984858205474,92129.77784405794
2013-07-29,1.9880028438129402,107548.96584743625
2013-07-30,1.838305563130888,99450.49265981792
2013-07-31,1.621375973482297,87714.81878941879
2013-08-01,1.3462871477949558,72832.78840855931
2013-08-02,1.691982594081351,91534.56635720702
2013-08-03,1.9719895496486917,106682.66264644457
2013-08-04,2.4211089533946195,130979.57326969551
2013-08-05,1.7554063240898128,94965.72672693478
2013-08-06,1.3668986352337833,73947.84926751244
2013-08-07,1.6664710974573023,90154.4199013426
2013-08-08,1.7734337869502264,95940.9944402203
2013-08-09,2.3789156151034914,128696.95586148379
2013-08-10,1.7445399191032354,94377.86508356594
2013-08-11,1.387417682490167,75057.90920503554
2013-08-12,1.3208200385919868,71455.0432677879
2013-08-13,1.6015874390344471,86644.27886432456
2013-08-14,1.625447022352118,87935.05846222723
2013-08-15,1.6242919445367976,87872.56990749622
2013-08-16,1.5314383784443961,82849.28483546339
2013-08-17,1.473348448500674,79706.67771543797
2013-08-18,1.4713210815352344,79596.99918997465
2013-08-19,1.3130192252019384,71033.02706419966
2013-08-20,1.4973756942696839,81006.52768429562
2013-08-21,0.9462404401678685,51190.66157264152
2013-08-22,1.6079175720368184,86986.73272961983
2013-08-23,1.600658983530219,86594.05035000131
2013-08-24,1.3071179754852746,70713.77535577788
2013-08-25,1.638381196116761,88634.78432872065
2013-08-26,1.4851581200028199,80345.56913403256
2013-08-27,1.5445823641401228,83560.36131761651
2013-08-28,1.6079175720368184,86986.73272961983
2013-08-29,1.5804906853509073,85502.96558679873
2013-08-30,1.6337426572819005,88383.84401629353
2013-08-31,1.620932643878002,87690.83510115603
2013-09-01,1.6081451083299065,86999.04221553961
2013-09-02,1.4708376596686508,79570.84655041434
2013-09-03,1.3071517682425393,70715.60351015313
2013-09-04,1.63359978047796,88376.11452407716
2013-09-05,2.1909447290734247,118527.9188981432
2013-09-06,1.612343621499064,87226.17757947787
2013-09-07,1.2850040963239828,69517.43660703115
2013-09-08,1.3257445378051225,71721.45375071932
